date,USDJPY_Close,USDJPY_return,USDJPY_sma_5,USDJPY_sma_20,USDJPY_sma_50,USDJPY_ema_20,USDJPY_macd_line,USDJPY_macd_signal,USDJPY_macd_hist,USDJPY_rsi_14,USDJPY_roc_5,USDJPY_roc_20,USDJPY_price_vs_sma20,USDJPY_atr_14,USDJPY_stoch_k,USDJPY_stoch_d,JPYUSD_Close,JPYUSD_return,JPYUSD_rsi_14,JPYUSD_macd_hist,EURUSD_Close,EURUSD_return,GBPUSD_Close,GBPUSD_return,AUDUSD_Close,AUDUSD_return,usa_sentiment_mean,usa_sentiment_std,usa_sentiment_ma3,usa_sentiment_ma5,usa_sentiment_ma7,usa_sentiment_ma10,usa_sentiment_ma20,usa_sentiment_volatility_7d,usa_sentiment_volatility_20d,usa_sentiment_momentum_3d,usa_sentiment_momentum_5d,usa_sentiment_momentum_10d,usa_sentiment_trend_short,usa_sentiment_trend_medium,usa_sentiment_ema5,usa_sentiment_ema20,usa_article_count,japan_sentiment_mean,japan_sentiment_std,japan_sentiment_ma3,japan_sentiment_ma5,japan_sentiment_ma7,japan_sentiment_ma10,japan_sentiment_ma20,japan_sentiment_volatility_7d,japan_sentiment_volatility_20d,japan_sentiment_momentum_3d,japan_sentiment_momentum_5d,japan_sentiment_momentum_10d,japan_sentiment_trend_short,japan_sentiment_trend_medium,japan_sentiment_ema5,japan_sentiment_ema20,japan_article_count,sentiment_divergence,sentiment_divergence_ma5,sentiment_combined,sentiment_combined_ma7,volatility_percentile,price_momentum_20d,price_momentum_60d
2017-06-30,112.00900268554688,-0.0030705947517745,111.92960052490236,110.84915008544922,111.46381988525393,111.32478197881017,0.2398337957694565,0.0244767115448171,0.2153570842246394,57.33612479989917,0.6460614287938379,0.5133001101581718,0.0104633422917863,0.8324073178284108,85.23234765921191,86.1386647549041,0.0089278537976754,0.0030800523443321,42.64640156682565,-1.735652226327208e-05,1.144164800643921,0.0051831400229083,1.3011176586151123,0.0053866549350007,0.7685213685035706,0.0064555727222976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.005133001101581769,0.010027317960754178
2017-07-03,112.26200103759766,0.0022587322981622,112.1342010498047,110.93910026550292,111.50949996948242,111.41404093678992,0.2812973866508201,0.0758408465660177,0.2054565400848024,59.39352611391703,0.9196438651063716,1.6286029193694476,0.0119245673430623,0.8735208759369273,79.01019595875715,83.85968053085685,0.0089077336120624,-0.0022536419243601,40.62471864608837,-1.653690494317897e-05,1.1423088312149048,-0.0016221172229486,1.301642656326294,0.000403497491334,0.7688285708427429,0.0003997316818535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.016286029193694374,0.009323466646015133
2017-07-04,113.38600158691406,0.0100122974731224,112.43980102539064,111.08935050964357,111.58440002441408,111.60184671299224,0.400241299262305,0.1407209371052751,0.2595203621570298,67.00601967352692,1.366017499494593,2.7223933218034078,0.0206739085856042,0.8902695068688888,83.49819028800529,82.58024463532479,0.0088194308468798,-0.0099130451165517,33.188596129368214,-2.0733680260158692e-05,1.1371389627456665,-0.0045258062688177,1.2948671579360962,-0.0052053444601459,0.7666183710098267,-0.0028747628752838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02722393321803418,0.024106493574686638
2017-07-05,112.96199798583984,-0.003739470438502,112.59459991455078,111.2620002746582,111.62272003173828,111.73138492945392,0.455046170889176,0.2035859838620553,0.2514601870271206,62.26407071248654,0.689908387151705,3.153161124303344,0.0152792301682971,0.8864643982239571,83.29249585527299,81.93362736734514,0.0088525346384662,0.0037535065653484,37.78619475726959,-2.005949232497767e-05,1.1360150575637815,-0.0009883622131557,1.2934937477111816,-0.0010606572392365,0.7612088322639465,-0.0070563646143183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0315316112430335,0.030797449168523672
2017-07-06,113.18699645996094,0.0019918067857589,112.76119995117188,111.42635002136232,111.66263992309572,111.870014599026,0.5107473455023666,0.2650182561901176,0.2457290893122489,63.73088367822778,0.741406813027664,2.9908961678294608,0.015800988170761,0.8627878466209076,86.06844847549755,84.2863782062586,0.0088349371506977,-0.0019878473778611,36.3540374487801,-1.9557538595552613e-05,1.134687423706055,-0.0011686762854832,1.2931759357452393,-0.0002457004268514,0.7600921392440796,-0.0014669995571986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0299089616782946,0.0393472664956005
2017-07-07,113.14900207519533,-0.0003356780014835,112.98919982910157,111.59085006713867,111.70110000610352,111.99182293008975,0.5455364932606983,0.3211219036042337,0.2244145896564645,63.28354646573209,1.0177747880220631,2.994748614859258,0.0139630803701125,0.8728028827230414,75.75070512685541,81.70388315254198,0.0088379038405962,0.0003357907190393,36.78900449879036,-1.7832917809919995e-05,1.1424784660339355,0.0068662454215222,1.2973533868789673,0.0032303811246847,0.7579776644706726,-0.0027818663872907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02994748614859266,0.03710327336492969
2017-07-10,113.98500061035156,0.00738847466459,113.33379974365236,111.77569999694823,111.75475997924804,112.18164937582895,0.6332653497988048,0.3835505928431479,0.2497147569556568,68.51951765519017,1.5348021207789238,3.352131264211985,0.0197654822422372,0.8921739048415954,80.51725312992022,80.77880224409105,0.0087730841307657,-0.0073342854821246,31.69260917689899,-1.9717685314233623e-05,1.140380859375,-0.0018360141755821,1.2891249656677246,-0.006342467129205,0.7605140805244446,0.0033462939248258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.03352131264211988,0.05226962570798155
2017-07-12,113.7480010986328,-0.0020792166552591,113.4061996459961,111.96705017089845,111.7934800720215,112.33082573038172,0.6758761413106384,0.442015702536646,0.2338604387739923,65.6608123219695,0.319262966020767,3.481594565077431,0.0159060270411341,0.903125890851793,80.90449440030673,79.05748421902746,0.0087913632797193,0.0020835488046326,34.45032303016627,-1.8417829219383564e-05,1.1473942995071411,0.0061500858020231,1.2859586477279663,-0.0024561761071147,0.7639011144638062,0.0044536110850517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.034815945650774394,0.04248846696660635
2017-07-13,113.33499908447266,-0.0036308507417376,113.48079986572266,112.13105010986328,111.82080001831056,112.4264612879142,0.6686123427466129,0.4873350305786394,0.1812773121679733,60.89307416126055,0.3302005145832932,2.980326900369487,0.0107369811789845,0.90104550931355,81.29333300587166,80.9050268453662,0.0088233997271633,0.0036440818590564,39.09154311666559,-1.427011674496024e-05,1.1418914794921875,-0.0047959276225421,1.2893743515014648,0.0026561536636759,0.7679194211959839,0.0052602446260314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0298032690036949,0.04422532142078883
2017-07-14,113.41799926757812,0.0007323437929673,113.52700042724612,112.3296501159668,111.83350006103517,112.5208934764536,0.6619229158259827,0.5222526076281081,0.1396703081978746,61.49813559131051,0.2040895286932567,3.629187136196341,0.0096888857971848,0.9292569192928278,74.87248527347647,79.02343755988495,0.0088169426939085,-0.0007318078580211,38.499853376632494,-1.0978892533441229e-05,1.140393853187561,-0.0013115312019776,1.294716238975525,0.0041430073956718,0.774053692817688,0.007988170962196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.036291871361963324,0.04211918747095189
2017-07-17,112.39700317382812,-0.0090020640492982,113.37660064697266,112.401900100708,111.83070007324218,112.50909440001308,0.567691648898716,0.5313404158822297,0.0363512330164863,51.03736357395383,-0.664609397851734,1.3023646707719565,-4.356622864465365e-05,0.9397383106951815,57.94482236433575,71.37021354789462,0.0088970343671302,0.0090838373347978,48.84305226687126,-2.848670613178572e-06,1.147539138793945,0.0062656297089045,1.311131477355957,0.0126786379024805,0.7825216054916382,0.010939696758148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,0.013023646707719605,0.027629743303571486
2017-07-18,112.58100128173828,0.0016370374895635,113.09580078125,112.48325004577636,111.82864013671876,112.5159426744631,0.5020722244568105,0.5254867775971459,-0.0234145531403353,52.602077870108815,-1.231740422946295,1.4663724304325054,0.000869029263665,0.9380427432320214,46.11447797222048,59.64392853667757,0.008882493392446,-0.0016343619777305,47.28808487747138,1.855599842665625e-06,1.1474337577819824,-9.183217234176588e-05,1.3053126335144043,-0.004438032296568,0.7791013717651367,-0.00437078503967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.014663724304325054,0.02366841123393648
2017-07-19,111.99500274658205,-0.0052051281165083,112.74520111083986,112.49935035705568,111.80394012451173,112.46632934799824,0.3981930517966106,0.5000280324370389,-0.1018349806404282,47.40604556870206,-1.5411245341627573,0.2883474390565046,-0.0044831157590946,0.9439685275114854,27.584181560236257,43.88116063226416,0.0089289698243301,0.0052323632375146,52.49393318094743,8.055703713599955e-06,1.1549744606018066,0.0065717979523285,1.303865909576416,-0.0011083351994327,0.7918283343315125,0.0163354385290599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.0028834743905650217,0.021470106357550423
2017-07-20,111.8769989013672,-0.0010536527730782,112.45360107421877,112.52650032043458,111.76752014160157,112.4102026387953,0.3028550108998757,0.4605934281296062,-0.1577384172297304,46.41182688956344,-1.2864518417816853,0.4877209741536518,-0.0057719863073838,0.9419708017043036,21.214481521458183,31.637713684638307,0.0089383877814028,0.0010547641282241,53.49619189892056,1.2485001434527512e-05,1.1528440713882446,-0.001844533611983,1.3032711744308472,-0.0004561321384359,0.7960199117660522,0.0052935431239378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.004877209741536603,0.0074833969665863975
2017-07-21,111.88500213623048,7.153601671361365e-05,112.14700164794924,112.55525054931644,111.7186601257324,112.36018354331291,0.225347060147655,0.413544154533216,-0.1881970943855609,46.493787745033565,-1.3516347857018385,0.5165794540010078,-0.0059548391551247,0.9438301958208488,18.13188650896488,22.31018319688644,0.0089377484104831,-7.153089968103821e-05,53.41380367713218,1.490191004080162e-05,1.1628718376159668,0.0086982849429471,1.2965459823608398,-0.0051602400190768,0.7947861552238464,-0.0015499066342054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0051657945400100935,0.006241514442096419
2017-07-24,110.94499969482422,-0.0084015053265291,111.85660095214844,112.53800048828126,111.6613801574707,112.22540412917115,0.0870674502991306,0.348248813686399,-0.2611813633872683,38.957220222171,-1.2918524853890485,-0.3100019928699541,-0.0141552256708428,0.9661997378464812,15.709441673952432,18.351936568125165,0.0090134751701356,0.00847268866549,61.06256012600933,2.0770337374157517e-05,1.1681697368621826,0.004555875441164,1.3004746437072754,0.0030300979678961,0.7925311923027039,-0.0028371945161871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.003100019928699571,-0.002526371848517117
2017-07-25,111.23200225830078,0.0025868904796613,111.58680114746096,112.537650680542,111.62060012817382,112.1307944271835,0.0006312943669684,0.2787253098225128,-0.2780940154555444,42.04611218903618,-1.198247491209976,-0.0062893004116919,-0.0116018809202578,0.9565427052673242,16.610908120189016,16.817412101035444,0.0089902184595924,-0.0025802157441179,57.91751351880117,2.2130243495948824e-05,1.1638869047164917,-0.0036662755510128,1.3031013011932373,0.002019768319722,0.7927699685096741,0.0003012830400737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-6.289300411688181e-05,-0.0006289167633632964
2017-07-26,112.00299835205078,0.0069314233143049,111.58840026855472,112.54490051269532,111.58782012939452,112.11862337240896,-0.0055925729658383,0.2218617332648426,-0.227454306230681,49.44674157012371,0.007139251995759,0.1296256332592433,-0.0048149863581195,0.9532893322766894,20.88226171418817,17.734203836109874,0.0089283324081804,-0.0068837094104169,50.46845693784349,1.8077333750382013e-05,1.164456129074097,0.0004890718808661,1.3027619123458862,-0.0002604470174654,0.7932730913162231,0.0006346390838882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0012962563325924492,0.0017082414958777825
2017-07-27,111.12799835205078,-0.0078122908571579,111.4386001586914,112.49190025329592,111.55746002197267,112.02427813237485,-0.0802056590759718,0.1614482547966797,-0.2416539138726516,42.77131209749388,-0.6694857358273911,-0.9448471802156398,-0.0121244453882818,0.9718399111514572,22.54664199170516,20.013270608694118,0.0089986323413477,0.0078738032986864,57.20224139576466,1.9238834933803635e-05,1.1728004217147827,0.0071658282629512,1.311475396156311,0.0066884698791465,0.8000128269195557,0.0084961102010276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,-0.009448471802156355,-0.007511037918299324
2017-07-28,111.09700012207033,-0.0002789416748266,111.2809997558594,112.42905044555664,111.5568800354004,111.93596594091728,-0.1402219738436088,0.101114209068622,-0.2413361829122308,42.55214441687579,-0.7042963749517472,-1.1187818826557332,-0.0118479193607649,0.9465299392960518,21.31879203712082,21.582565247671383,0.0090011431352892,0.0002790195049933,57.424866540270855,1.9237746362234e-05,1.1688660383224487,-0.0033546913178812,1.3076680898666382,-0.0029030710761569,0.7973591089248657,-0.0033170943082351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,-0.011187818826557283,-0.014949035334765992
2017-07-31,110.51000213623048,-0.0052836528906708,111.19400024414064,112.35410041809082,111.53906005859376,111.80015986428045,-0.2324713820180761,0.0343970908512824,-0.2668684728693585,38.52622738685233,-0.3920839693454244,-1.3382857746931944,-0.0164132708552523,0.9320637504819376,10.334921106260856,18.066785045028944,0.0090489546707931,0.0053117181657131,61.5287565805168,2.1355166900425912e-05,1.1747292280197144,0.0050161348734885,1.3144922256469729,0.0052185534182689,0.7985944747924805,0.0015493218222344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,-0.013382857746931931,-0.018011857265371467
2017-08-01,110.35900115966795,-0.0013664009921597,111.01940002441408,112.25895042419434,111.52056015014648,111.66290665431734,-0.3141429747920057,-0.0353109222773752,-0.2788320525146305,37.54223592086535,-0.784847059217329,-1.6951415976385174,-0.0169247018375552,0.9080592448322792,9.483928461891365,13.71254720175768,0.0090613360894159,0.0013682705984552,62.53586856828993,2.2379689189582896e-05,1.182410478591919,0.0065387413448061,1.3195397853851318,0.0038399312218637,0.7998719811439514,0.0015996934511761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,-0.016951415976385165,-0.020632893643121375
2017-08-02,110.43199920654295,0.0006614598366052,110.70520019531251,112.1112503051758,111.51138015747073,111.54567737357692,-0.3687275069890603,-0.1019942392197122,-0.2667332677693481,38.36183361310022,-1.4026402584061373,-2.605261971520152,-0.014978435206652,0.8911976609380093,9.589461692323551,9.802770420158591,0.0090553463415045,-0.0006610225967002,61.69445311953091,2.1442084109432254e-05,1.1811256408691406,-0.0010866257920078,1.3207945823669434,0.0009509353152585,0.7956082820892334,-0.0053304768203283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.026052619715201564,-0.024710801620048795
2017-08-03,110.75700378417967,0.0029430290130749,110.63100128173828,112.00100059509278,111.48738021850586,111.47056560315814,-0.3813648521526289,-0.1578683618062956,-0.2234964903463333,42.0104401143802,-0.3338443716909273,-1.9519787547813856,-0.0111070151543593,0.8867551408975144,17.275037606240566,12.116142586818494,0.0090287743965031,-0.002934393009311,57.96821417794911,1.796142783305421e-05,1.1851149797439575,0.003377573677836,1.3228389024734497,0.0015477956480127,0.7955195903778076,-0.0001114766065442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,-0.019519787547813805,-0.02586671984745781
2017-08-04,109.9000015258789,-0.0077376800474913,110.3916015625,111.83665084838869,111.45490020751951,111.32098807198868,-0.455284720368553,-0.2173516335187471,-0.2379330868498059,35.964920993229,-1.0774355697059248,-2.904039365727653,-0.0173167678736659,0.9059867901177254,14.014435858568286,13.626311719044136,0.009099180947368,0.0077980186205748,64.14725908900667,1.921730140697225e-05,1.1884952783584597,0.0028522959141334,1.314405918121338,-0.0063749140854141,0.7959882616996765,0.0005891386303211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,-0.02904039365727651,-0.03873068093852605
2017-08-07,110.78600311279295,0.0080618887589862,110.4468017578125,111.71850090026857,111.43602020263673,111.27003712349384,-0.4373325279021998,-0.2613478123954376,-0.1759847155067621,44.80775801135932,0.2497520326008438,-2.088395760514084,-0.0083468519534473,0.912916187398657,21.728840781284944,17.672771415364597,0.0090264110257853,-0.0079974144929768,55.1267790711772,1.4195117058819573e-05,1.1778424978256226,-0.0089632501927569,1.3046995401382446,-0.0073846122033339,0.7930842638015747,-0.0036482923653935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.020883957605140835,-0.026562003403728163
2017-08-08,110.75,-0.0003249788942769,110.5250015258789,111.556750869751,111.4259002685547,111.2205097783992,-0.4211556165584511,-0.2933093732280403,-0.1278462433304107,44.53860421596209,0.3542971902820562,-2.838093251769282,-0.0072317530177345,0.8884221522147676,24.13505842758465,19.95944502247929,0.0090293453724604,0.0003250845398816,55.399136365388905,1.030015483168596e-05,1.1800941228866575,0.0019116520801309,1.3037809133529663,-0.0007040906791313,0.791671633720398,-0.0017811853615723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.028380932517692803,-0.022256390782113278
2017-08-09,110.10199737548828,-0.0058510394989771,110.45900115966798,111.37445068359376,111.40446014404296,111.11398478764578,-0.4553744211184778,-0.3257223828061278,-0.1296520383123499,39.89373596302145,-0.2988280873530732,-3.2053343249372848,-0.0114250018769601,0.9093205524750968,30.601458818592217,25.4884526758206,0.0090824873647807,0.0058854756494732,60.11996651738476,1.0496552462647176e-05,1.1754610538482666,-0.0039260165342217,1.2986170053482056,-0.0039607175959345,0.7898269891738892,-0.0023300627026889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,-0.03205334324937281,-0.031150463462126687
2017-08-10,110.04900360107422,-0.0004813152865277,110.31740112304688,111.21015090942385,111.3886602783203,111.01255800797227,-0.4812219973382099,-0.3568223057125442,-0.1243996916256656,39.53065491677624,-0.6392373925942045,-2.899365165167793,-0.0104410190873251,0.9085121290491412,27.59636424126137,27.44429382914608,0.0090868610098914,0.0004815470624994,60.49061799447757,1.0110833948040385e-05,1.1761523485183716,0.0005881051250842,1.3014055490493774,0.0021473180234723,0.7891601324081421,-0.0008443073924893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,-0.028993651651677887,-0.02305452511616013
2017-08-11,109.1060028076172,-0.0085689171423611,110.15860137939454,110.99455108642576,111.35486038208008,110.8309813222242,-0.5712140705230127,-0.3997006586746379,-0.1715134118483747,33.66001937272967,-0.7224738009441576,-3.801862568381206,-0.0170147837017518,0.9330474434571824,19.06111932271673,25.7529807941901,0.0091653985506486,0.0086429781056085,66.50990488434681,1.4090398236757883e-05,1.177024483680725,0.0007415154707228,1.2976733446121216,-0.0028678258210763,0.7866582870483398,-0.0031702632419706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,-0.03801862568381209,-0.018177534087896685
2017-08-14,109.2300033569336,0.0011365144549841,109.84740142822268,110.83620109558106,111.31072052001952,110.67850723029176,-0.6253193367989951,-0.4448243942995094,-0.1804949424994857,35.0264387616217,-1.4045093352408184,-2.8176906211605948,-0.0144916347075296,0.9149012585311104,16.472462910181022,21.043315491386373,0.0091549937678961,-0.0011352242562069,65.09498216270046,1.4889215712406534e-05,1.182550311088562,0.0046947429594301,1.300593018531799,0.0022499297930407,0.7904075980186462,0.0047661240363645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,-0.028176906211605957,-0.019488133864126178
